Account Name,Serial Number,Node Serial Number,Cluster Name,Cluster UUID,Account Executive,Account Executive Email,Asset Model,Asset Age,Model Family,Asset Status,Node Count (Operational),Node Count (Assets),AOS Version,Node License Mode,Hypervisor Type,Hypervisor Version,Install Location,Ship Date,Last Pulse Date,SSD Capacity (In TiB),SSD Capacity (In TB),HDD Capacity (In TiB),HDD Capacity (In TB),CPU Core Count,Contract Coverage,Contract Status,Contract Start Date,Contract End Date,Break Fix Contact Phone,Break Fix Contact Email,Asset EOL,Asset EOM,Order Type,Region,Sub Region,Incumbent Reseller,Incumbent Distributor,Cluster Tag,Sales Order,Asset Tag (Internal),Install Country,Install Zip,Install Base Address,Prior Contract End Date
"Petronas Energy Canada Ltd",23SW000291043,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,2,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2023-05-17,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",EXPIRED,2023-05-17,2024-08-29,"-","-",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-139872","-","CANADA (CA)","T2P 1M4","1600 215 2ND STREET SW, Calgary, AB, CANADA (CA), T2P 1M4","-"
"Petronas Energy Canada Ltd",23SW000291044,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,2,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2023-05-17,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",EXPIRED,2023-05-17,2024-08-29,"-","-",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-139872","-","CANADA (CA)","T2P 1M4","1600 215 2ND STREET SW, Calgary, AB, CANADA (CA), T2P 1M4","-"
"Petronas Energy Canada Ltd",23SW000291045,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,2,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2023-05-17,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",EXPIRED,2023-05-17,2024-08-29,"-","-",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-139872","-","CANADA (CA)","T2P 1M4","1600 215 2ND STREET SW, Calgary, AB, CANADA (CA), T2P 1M4","-"
"Petronas Energy Canada Ltd",23SW000291046,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,2,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2023-05-17,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",EXPIRED,2023-05-17,2024-08-29,"-","-",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-139872","-","CANADA (CA)","T2P 1M4","1600 215 2ND STREET SW, Calgary, AB, CANADA (CA), T2P 1M4","-"
"Petronas Energy Canada Ltd",23SW000291047,"-","CG2NTX01",00059c1d-becb-2afa-265f-ac1f6b3586c9,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-PRO-PR,4,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2021-07-22,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-05-17,2026-07-21,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-108811","-","CANADA (CA)","T2C 3C2","7007 54TH ST SE BLD D SUITE 204, Calgary, AB, CANADA (CA), T2C 3C2","-"
"Petronas Energy Canada Ltd",23SW000291048,"-","CG2NTX01",00059c1d-becb-2afa-265f-ac1f6b3586c9,"Scott Sefcik","scott.sefcik@nutanix.com",SWA-NCI-ADR-PR,4,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2021-07-22,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-05-17,2026-07-21,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-108811","-","CANADA (CA)","T2C 3C2","7007 54TH ST SE BLD D SUITE 204, Calgary, AB, CANADA (CA), T2C 3C2","-"
"Petronas Energy Canada Ltd",23SW000291049,"-","CG2NTX01",00059c1d-becb-2afa-265f-ac1f6b3586c9,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-PRO-PR,4,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2021-08-05,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-05-17,2026-08-04,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-110637","-","CANADA (CA)","T3C 3P9","1313 10 AVE SW, Calgary, AB, CANADA (CA), T3C 3P9","-"
"Petronas Energy Canada Ltd",23SW000291050,"-","CG2NTX01",00059c1d-becb-2afa-265f-ac1f6b3586c9,"Scott Sefcik","scott.sefcik@nutanix.com",SWA-NCI-ADR-PR,4,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2021-08-05,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-05-17,2026-08-04,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-110637","-","CANADA (CA)","T3C 3P9","1313 10 AVE SW, Calgary, AB, CANADA (CA), T3C 3P9","-"
"Petronas Energy Canada Ltd",23SW000291051,"-","B89J",0005d813-479e-9912-2c37-3cecefee84a2,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-PRO-PR,3,"Software Only","Shipped",-,-,"7.3.1",NX-SWO,"AHV","-","Calgary",2021-11-23,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-05-17,2026-11-22,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom","ARROW ECS CANADA","-","SO-118162","-","CANADA (CA)","T2P 1M4","1600 215 2ND STREET SW, Calgary, AB, CANADA (CA), T2P 1M4","-"
"Petronas Energy Canada Ltd",23SW000291052,"-","CG2PRISM",ea890b67-c919-4ef2-92e7-cbb20d4df250,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,2,"Software Only","Shipped",-,-,"7.3.1",NX-SWO,"Not Found","-","Calgary",2023-05-17,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-05-17,2026-11-22,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom","ARROW ECS CANADA","-","SO-118162","-","CANADA (CA)","T2P 1M4","1600 215 2ND STREET SW, Calgary, AB, CANADA (CA), T2P 1M4","-"
"Petronas Energy Canada Ltd",23SW000291053,"-","CG2PRISM",ea890b67-c919-4ef2-92e7-cbb20d4df250,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,2,"Software Only","Shipped",-,-,"7.3.1",NX-SWO,"Not Found","-","Calgary",2023-05-17,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-05-17,2026-11-22,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom","ARROW ECS CANADA","-","SO-118162","-","CANADA (CA)","T2P 1M4","1600 215 2ND STREET SW, Calgary, AB, CANADA (CA), T2P 1M4","-"
"Petronas Energy Canada Ltd",23SW000291054,"-","CG2PRISM",ea890b67-c919-4ef2-92e7-cbb20d4df250,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,2,"Software Only","Shipped",-,-,"7.3.1",NX-SWO,"Not Found","-","Calgary",2023-05-17,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-05-17,2026-11-22,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom","ARROW ECS CANADA","-","SO-118162","-","CANADA (CA)","T2P 1M4","1600 215 2ND STREET SW, Calgary, AB, CANADA (CA), T2P 1M4","-"
"Petronas Energy Canada Ltd",23SW000291055,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,2,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2023-05-17,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",EXPIRED,2023-05-17,2024-08-29,"-","-",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-139872","-","CANADA (CA)","T2P 1M4","1600 215 2ND STREET SW, Calgary, AB, CANADA (CA), T2P 1M4","-"
"Petronas Energy Canada Ltd",23SW000291056,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,2,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2023-05-17,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",EXPIRED,2023-05-17,2024-08-29,"-","-",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-139872","-","CANADA (CA)","T2P 1M4","1600 215 2ND STREET SW, Calgary, AB, CANADA (CA), T2P 1M4","-"
"Petronas Energy Canada Ltd",23SW000291057,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,2,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2023-05-17,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",EXPIRED,2023-05-17,2024-08-29,"-","-",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-139872","-","CANADA (CA)","T2P 1M4","1600 215 2ND STREET SW, Calgary, AB, CANADA (CA), T2P 1M4","-"
"Petronas Energy Canada Ltd",23SW000291058,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,2,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2023-05-17,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",EXPIRED,2023-05-17,2024-08-29,"-","-",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-139872","-","CANADA (CA)","T2P 1M4","1600 215 2ND STREET SW, Calgary, AB, CANADA (CA), T2P 1M4","-"
"Petronas Energy Canada Ltd",23SW000291059,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,2,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2023-05-17,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",EXPIRED,2023-05-17,2024-08-29,"-","-",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-139872","-","CANADA (CA)","T2P 1M4","1600 215 2ND STREET SW, Calgary, AB, CANADA (CA), T2P 1M4","-"
"Petronas Energy Canada Ltd",23SW000291060,"-","CG2PRISM",ea890b67-c919-4ef2-92e7-cbb20d4df250,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,2,"Software Only","Shipped",-,-,"7.3.1",NX-SWO,"Not Found","-","Calgary",2023-05-17,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-05-17,2027-01-06,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-120618","-","CANADA (CA)","T2P 1M4","1600 215 2ND STREET SW, Calgary, AB, CANADA (CA), T2P 1M4","-"
"Petronas Energy Canada Ltd",23SW000291061,"-","CG2PRISM",ea890b67-c919-4ef2-92e7-cbb20d4df250,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,2,"Software Only","Shipped",-,-,"7.3.1",NX-SWO,"Not Found","-","Calgary",2023-05-17,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-05-17,2027-12-18,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-146772","-","CANADA (CA)","T2C 3C2","7007 54TH ST SE BLD D SUITE 204, Calgary, AB, CANADA (CA), T2C 3C2","-"
"Petronas Energy Canada Ltd",23SW000291062,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,2,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2023-05-17,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",EXPIRED,2023-05-17,2024-08-29,"-","-",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-139872","-","CANADA (CA)","T2P 1M4","1600 215 2ND STREET SW, Calgary, AB, CANADA (CA), T2P 1M4","-"
"Petronas Energy Canada Ltd",23SW000291063,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,2,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2023-05-17,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",EXPIRED,2023-05-17,2024-08-29,"-","-",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-139872","-","CANADA (CA)","T2P 1M4","1600 215 2ND STREET SW, Calgary, AB, CANADA (CA), T2P 1M4","-"
"Petronas Energy Canada Ltd",23SW000306981,"-","CG2NTX01",00059c1d-becb-2afa-265f-ac1f6b3586c9,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-PRO-PR,2,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2023-08-24,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-08-24,2028-08-23,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-165144","-","CANADA (CA)","T2C 3C3","7007 54TH ST SE, Calgary, AB, CANADA (CA), T2C 3C3","-"
"Petronas Energy Canada Ltd",23SW000306981,"-","CG1NTX01",00059c0d-e562-6375-7211-ac1f6b356611,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-PRO-PR,2,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2023-08-24,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-08-24,2028-08-23,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-165144","-","CANADA (CA)","T2C 3C3","7007 54TH ST SE, Calgary, AB, CANADA (CA), T2C 3C3","-"
"Petronas Energy Canada Ltd",23SW000306982,"-","CG2NTX01",00059c1d-becb-2afa-265f-ac1f6b3586c9,"Scott Sefcik","scott.sefcik@nutanix.com",SWA-NCI-ADR-PR,2,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2023-08-24,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-08-24,2028-08-23,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-165144","-","CANADA (CA)","T2C 3C3","7007 54TH ST SE, Calgary, AB, CANADA (CA), T2C 3C3","-"
"Petronas Energy Canada Ltd",23SW000306983,"-","CG1PRISM",d890c827-4e71-44c8-aa87-55b6b64398a2,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,2,"Software Only","Shipped",-,-,"7.3.1",NX-SWO,"Not Found","-","Calgary",2023-08-24,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-08-24,2028-08-23,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-165144","-","CANADA (CA)","T2C 3C3","7007 54TH ST SE, Calgary, AB, CANADA (CA), T2C 3C3","-"
"Petronas Energy Canada Ltd",23SW000315808,"-","CG2NTX01",00059c1d-becb-2afa-265f-ac1f6b3586c9,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-PRO-PR,1,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2023-11-02,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-11-02,2028-11-01,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-167706","-","CANADA (CA)","T2C 3C2","7007 54TH ST SE BLD D SUITE 204, Calgary, AB, CANADA (CA), T2C 3C2","-"
"Petronas Energy Canada Ltd",23SW000315809,"-","CG2NTX01",00059c1d-becb-2afa-265f-ac1f6b3586c9,"Scott Sefcik","scott.sefcik@nutanix.com",SWA-NCI-ADR-PR,1,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2023-11-02,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-11-02,2028-11-01,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-167706","-","CANADA (CA)","T2C 3C2","7007 54TH ST SE BLD D SUITE 204, Calgary, AB, CANADA (CA), T2C 3C2","-"
"Petronas Energy Canada Ltd",23SW000315810,"-","CG1PRISM",d890c827-4e71-44c8-aa87-55b6b64398a2,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,1,"Software Only","Shipped",-,-,"7.3.1",NX-SWO,"Not Found","-","Calgary",2023-11-02,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-11-02,2028-11-01,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-167706","-","CANADA (CA)","T2C 3C2","7007 54TH ST SE BLD D SUITE 204, Calgary, AB, CANADA (CA), T2C 3C2","-"
"Petronas Energy Canada Ltd",23SW000315811,"-","CG1NTX01",00059c0d-e562-6375-7211-ac1f6b356611,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-PRO-PR,1,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2023-11-02,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-11-02,2028-11-01,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-167706","-","CANADA (CA)","T2C 3C2","7007 54TH ST SE BLD D SUITE 204, Calgary, AB, CANADA (CA), T2C 3C2","-"
"Petronas Energy Canada Ltd",23SW000315812,"-","CG2NTX01",00059c1d-becb-2afa-265f-ac1f6b3586c9,"Scott Sefcik","scott.sefcik@nutanix.com",SWA-NCI-ADR-PR,1,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2023-11-02,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-11-02,2028-11-01,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-167706","-","CANADA (CA)","T2C 3C2","7007 54TH ST SE BLD D SUITE 204, Calgary, AB, CANADA (CA), T2C 3C2","-"
"Petronas Energy Canada Ltd",23SW000315813,"-","CG2PRISM",ea890b67-c919-4ef2-92e7-cbb20d4df250,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,1,"Software Only","Shipped",-,-,"7.3.1",NX-SWO,"Not Found","-","Calgary",2023-11-02,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-11-02,2028-11-01,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-167706","-","CANADA (CA)","T2C 3C2","7007 54TH ST SE BLD D SUITE 204, Calgary, AB, CANADA (CA), T2C 3C2","-"
"Petronas Energy Canada Ltd",23SW000321181,"-","CG1NTX01",00059c0d-e562-6375-7211-ac1f6b356611,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-PRO-PR,1,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2023-11-29,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-11-29,2028-11-28,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-171778","-","CANADA (CA)","T2C3C2","204-7007 54 ST SE STE 204, Calgary, AB, CANADA (CA), T2C3C2","-"
"Petronas Energy Canada Ltd",23SW000321181,"-","CG1NTX03",0005b867-d944-5ddb-2015-3cecef19ba0d,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-PRO-PR,1,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2023-11-29,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-11-29,2028-11-28,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-171778","-","CANADA (CA)","T2C3C2","204-7007 54 ST SE STE 204, Calgary, AB, CANADA (CA), T2C3C2","-"
"Petronas Energy Canada Ltd",23SW000321181,"-","CG2NTX01",00059c1d-becb-2afa-265f-ac1f6b3586c9,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-PRO-PR,1,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2023-11-29,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-11-29,2028-11-28,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-171778","-","CANADA (CA)","T2C3C2","204-7007 54 ST SE STE 204, Calgary, AB, CANADA (CA), T2C3C2","-"
"Petronas Energy Canada Ltd",23SW000321182,"-","CG1PRISM",d890c827-4e71-44c8-aa87-55b6b64398a2,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,1,"Software Only","Shipped",-,-,"7.3.1",NX-SWO,"Not Found","-","Calgary",2023-11-29,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-11-29,2028-11-28,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-171778","-","CANADA (CA)","T2C3C2","204-7007 54 ST SE STE 204, Calgary, AB, CANADA (CA), T2C3C2","-"
"Petronas Energy Canada Ltd",23SW000321182,"-","CG2PRISM",ea890b67-c919-4ef2-92e7-cbb20d4df250,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,1,"Software Only","Shipped",-,-,"7.3.1",NX-SWO,"Not Found","-","Calgary",2023-11-29,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-11-29,2028-11-28,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-171778","-","CANADA (CA)","T2C3C2","204-7007 54 ST SE STE 204, Calgary, AB, CANADA (CA), T2C3C2","-"
"Petronas Energy Canada Ltd",23SW000321183,"-","CG2NTX01",00059c1d-becb-2afa-265f-ac1f6b3586c9,"Scott Sefcik","scott.sefcik@nutanix.com",SWA-NCI-ADR-PR,1,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2023-11-29,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2023-11-29,2028-11-28,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-171778","-","CANADA (CA)","T2C3C2","204-7007 54 ST SE STE 204, Calgary, AB, CANADA (CA), T2C3C2","-"
"Petronas Energy Canada Ltd",24SG5R450011,"HM249S000862","CG1NTX01",00059c0d-e562-6375-7211-ac1f6b356611,"Scott Sefcik","scott.sefcik@nutanix.com",NX-8170-G9-CM,0,"NX-8170","Shipped",1,1,"6.10.1",NX-SWO,"AHV","20230302","Calgary",2024-11-13,2025-10-23 00:00,83.82 TiB,92.16 TB,-,-,40,"Production: 24x7 service; NBD parts",Under Support,2024-11-13,2029-11-12,"14033516939","infrastructure@petronascanada.com",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom","ARROW ECS CANADA","-","SO-196439","-","CANADA (CA)","T2P 1M4","1600-215 2 ST SW, Calgary, AB, CANADA (CA), T2P 1M4","-"
"Petronas Energy Canada Ltd",24SG5R450018,"HM249S000953","CG2NTX01",00059c1d-becb-2afa-265f-ac1f6b3586c9,"Scott Sefcik","scott.sefcik@nutanix.com",NX-8170-G9-CM,0,"NX-8170","Shipped",1,1,"6.10.1",NX-SWO,"AHV","20230302","Calgary",2024-11-13,2025-10-23 00:00,83.82 TiB,92.16 TB,-,-,40,"Production: 24x7 service; NBD parts",Under Support,2024-11-13,2029-11-12,"14033516939","infrastructure@petronascanada.com",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom","ARROW ECS CANADA","-","SO-196439","-","CANADA (CA)","T2P 1M4","1600-215 2 ST SW, Calgary, AB, CANADA (CA), T2P 1M4","-"
"Petronas Energy Canada Ltd",24SW000326948,"-","C72A",00058a98-f316-4543-0000-00000002933c,"Scott Sefcik","scott.sefcik@nutanix.com",SW-ROBO-1VM-PRO-PRD,1,"Software Only","Shipped",-,-,"6.10",NX-SWO,"AHV","-","Fort St. John",2024-01-08,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2024-01-08,2029-01-07,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom","ARROW ECS CANADA","-","SO-174719","-","CANADA (CA)","V1J 8C5","6954 100 AVE, Fort St. John, BC, CANADA (CA), V1J 8C5","-"
